date,min,max,median,q1,q3,stdev,count
2024-02-18T00:00:00.000Z,4.47,46.8,17.51,12.07,26.35,10.569,586
2024-02-19T00:00:00.000Z,5.5,61.83,23.3,17.27,33.53,10.288,587
2024-02-20T00:00:00.000Z,7.75,59.03,24.21,16.46,29.7,9.69,576
2024-02-21T00:00:00.000Z,7,99.88,30.25,22.52,42.35,12.954,567
2024-02-22T00:00:00.000Z,7.5,66.97,32.38,18.5,41.28,12.626,583
2024-02-23T00:00:00.000Z,6.22,66.9,21.73,16.13,38.33,13.971,587
2024-02-24T00:00:00.000Z,8.5,105.18,30.05,20.02,38.25,14.583,584
2024-02-25T00:00:00.000Z,3.55,28.98,9.63,7.62,12.19,3.535,584
2024-02-26T00:00:00.000Z,4.95,76.05,20,13.84,31.43,13.695,581
2024-02-27T00:00:00.000Z,8.27,65.25,25.85,18.77,32.79,11.062,583
2024-02-28T00:00:00.000Z,19.05,93.07,33.54,29.22,42.32,13.087,589
2024-02-29T00:00:00.000Z,19.88,105.35,39.75,30.73,55.92,19.621,582
2024-03-01T00:00:00.000Z,30.17,182.25,52.58,43.47,76.05,21.944,522
2024-03-02T00:00:00.000Z,26.35,276.95,54.05,40.09,88.87,38.833,581
2024-03-03T00:00:00.000Z,16.89,140.57,62.78,44.46,76.2,25.095,584
2024-03-04T00:00:00.000Z,29.8,132.94,61.28,47.39,71.27,17.818,581
2024-03-05T00:00:00.000Z,15.27,126.85,52.99,25.17,70.73,22.696,576
2024-03-06T00:00:00.000Z,8.77,106.43,28.39,20.27,38.65,15.711,578
2024-03-07T00:00:00.000Z,3.7,78.7,22.25,14.99,36.28,14.061,561
2024-03-08T00:00:00.000Z,4.59,68.88,24.5,14.2,39.03,14.901,576
2024-03-09T00:00:00.000Z,6.9,57.67,24.92,17.75,33.13,10.11,579
2024-03-10T00:00:00.000Z,14.68,79.22,28.13,20.82,36.95,12.066,577
2024-03-11T00:00:00.000Z,7.03,153.05,33.45,16.35,49.08,18.473,554
2024-03-12T00:00:00.000Z,9.38,87.5,29.13,19.13,36.9,15.399,574
2024-03-13T00:00:00.000Z,15.1,100.05,30.67,23.69,42.55,17.674,585
2024-03-14T00:00:00.000Z,20.55,101.03,44.2,36.17,55.47,17.464,575
2024-03-15T00:00:00.000Z,5.43,101.45,41.47,31.64,65.47,21.993,584
2024-03-16T00:00:00.000Z,3.35,49.6,10.3,7.77,13.25,4.532,581
2024-03-17T00:00:00.000Z,4.05,44.78,13.9,9.07,20.58,7.661,567
2024-03-18T00:00:00.000Z,4.95,60.15,23,12.37,36.75,13.38,581
2024-03-19T00:00:00.000Z,2.88,46.65,24.55,17.64,30.05,9.628,582
2024-03-20T00:00:00.000Z,0.65,56.45,8.97,3.75,12.85,7.646,580
2024-03-21T00:00:00.000Z,2.65,105.95,17.85,9.59,26.73,10.75,584
2024-03-22T00:00:00.000Z,5.72,42.05,23.4,18.85,28.88,7.281,499
2024-03-23T00:00:00.000Z,2.88,40.88,11.2,8.22,14.78,5.147,537
2024-03-24T00:00:00.000Z,3.15,72.81,13.57,9,29.47,11.783,565
2024-03-25T00:00:00.000Z,5.8,40.03,14.63,11.6,19.26,5.617,585
2024-03-26T00:00:00.000Z,3.92,135.47,13.4,9.52,18.59,8.786,585
2024-03-27T00:00:00.000Z,2.75,121.8,11.15,7.12,20.71,11.258,585
2024-03-28T00:00:00.000Z,7.8,78.2,18.82,14.35,27.13,12.079,583
2024-03-29T00:00:00.000Z,10.4,62.7,25.65,20.34,31.89,9.17,369
2024-03-30T00:00:00.000Z,5.38,75.09,27.34,13.73,36.1,13.95,578
2024-03-31T00:00:00.000Z,5.15,98.43,17.27,10.52,31.17,15.713,583
2024-04-01T00:00:00.000Z,7.28,108.93,19.55,15.05,32.88,16.958,540
2024-04-02T00:00:00.000Z,7.6,87.6,22.2,15.82,32.54,15.18,583
2024-04-03T00:00:00.000Z,7.47,86.6,27.51,19.09,37.95,13.688,584
2024-04-04T00:00:00.000Z,14,67.84,30.2,25.12,38.53,10.614,589
2024-04-05T00:00:00.000Z,6.55,99.03,28.73,18.14,37.65,13.64,583
2024-04-06T00:00:00.000Z,2.42,43.5,14.82,11.19,19.95,6.933,585
2024-04-07T00:00:00.000Z,4.59,91.28,16.89,13.95,20.23,6.798,586
2024-04-08T00:00:00.000Z,7.93,53.6,22.7,17.67,28.83,8.039,586
2024-04-09T00:00:00.000Z,8.63,60.92,25.91,20.05,35.53,12.131,584
2024-04-10T00:00:00.000Z,0.73,40.58,12.4,8.41,17.75,6.764,573
2024-04-11T00:00:00.000Z,4.3,42.4,13.57,10.55,17.6,4.873,563
2024-04-12T00:00:00.000Z,8.27,69.5,22.02,16.23,32.34,11.477,565
2024-04-13T00:00:00.000Z,9.23,88.3,24.72,19.3,30.24,10.909,584
2024-04-14T00:00:00.000Z,9.3,113.97,18.95,15.38,23.04,7.417,584
2024-04-15T00:00:00.000Z,7.63,50.53,18.67,14.55,23.52,6.164,587
2024-04-16T00:00:00.000Z,6.78,70.06,20.58,16.73,24.85,7.297,583
2024-04-17T00:00:00.000Z,9.48,112.95,22.82,17.2,28,11.756,568
2024-04-18T00:00:00.000Z,6.38,78.78,24.12,16.86,30.79,11.619,588
2024-04-19T00:00:00.000Z,8.32,272.8,20.85,17.39,26.34,18.427,581
2024-04-20T00:00:00.000Z,12,171.45,27.97,24.4,32.42,8.879,558
2024-04-21T00:00:00.000Z,8.25,66.31,27,20.3,36.92,10.685,588
2024-04-22T00:00:00.000Z,6.47,78.65,23.8,16.45,33.54,11.462,582
2024-04-23T00:00:00.000Z,5.6,60.75,16.77,12.32,22.75,7.549,578
2024-04-24T00:00:00.000Z,9.19,112.5,27.49,19.67,39.85,18.812,584
2024-04-25T00:00:00.000Z,15.02,154.63,31.23,26.7,39.72,11.243,559
2024-04-26T00:00:00.000Z,19.45,88.18,37.71,30.85,47.78,11.7,574
2024-04-27T00:00:00.000Z,26.88,88.88,50.58,44.4,57.55,10.297,587
2024-04-28T00:00:00.000Z,18.75,61.65,38,31.98,42.33,7.3,589
2024-04-29T00:00:00.000Z,16.32,81.53,33.53,27.12,43.03,10.757,585
2024-04-30T00:00:00.000Z,12.15,71.68,28.75,23.92,35.03,8.346,587
2024-05-01T00:00:00.000Z,12.52,69.65,23.32,20.52,26.75,5.628,544
2024-05-02T00:00:00.000Z,3.5,64.45,23.15,19.55,27.28,7.447,589
2024-05-03T00:00:00.000Z,1.35,42.75,9,5.53,12.8,5.809,586
2024-05-04T00:00:00.000Z,4.53,66.25,9.41,7.63,12.24,5.264,372
2024-05-05T00:00:00.000Z,1.92,94.28,12.64,8.15,19.38,9.874,474
2024-05-06T00:00:00.000Z,0.7,47.67,8.98,5.88,12.16,6.34,585
2024-05-07T00:00:00.000Z,1.9,293.8,11.54,8.98,15.14,27.703,584
2024-05-08T00:00:00.000Z,2.2,72.53,9.84,7.62,14,6.556,584
2024-05-09T00:00:00.000Z,2.2,41.42,10.23,7.45,14.45,7.202,583
2024-05-10T00:00:00.000Z,3.45,69.3,10.1,7.93,13.25,5.503,587
2024-05-11T00:00:00.000Z,2.63,61.4,20.05,15.94,24.74,7.152,588
2024-05-12T00:00:00.000Z,2.35,36.25,16.23,10.9,20.27,6.347,585
2024-05-13T00:00:00.000Z,2.52,27.23,9.74,7.5,12.1,3.957,586
2024-05-14T00:00:00.000Z,0.3,38.13,6.95,4.7,11.57,6.579,586
2024-05-15T00:00:00.000Z,0.93,74.28,7.93,5.6,10.6,5.318,586
2024-05-16T00:00:00.000Z,2.29,72.68,9.57,7.18,13.48,6.541,579
2024-05-17T00:00:00.000Z,0.6,69.09,6.63,4.34,9.65,6.097,587
2024-05-18T00:00:00.000Z,1.88,52.08,8.25,6.25,11.9,5.236,586
2024-05-19T00:00:00.000Z,4.07,37.75,10.64,8.3,12.8,3.689,586
2024-05-20T00:00:00.000Z,5.32,70.18,12.75,10.32,15.7,6.554,585
2024-05-21T00:00:00.000Z,4.5,53,14.22,11.05,18.23,6.134,588
2024-05-22T00:00:00.000Z,5.8,41.38,15.56,12.23,19.1,5.918,584
2024-05-23T00:00:00.000Z,4.28,63.03,13.2,10.5,16.64,5.868,586
2024-05-24T00:00:00.000Z,2.63,85.95,13.23,10.07,16.75,7.665,588
2024-05-25T00:00:00.000Z,1.23,47.72,11.42,8.6,14.9,6.185,586
2024-05-26T00:00:00.000Z,1.55,48.7,14.8,10.93,19.38,7.176,587
2024-05-27T00:00:00.000Z,3.65,62.42,11.55,9.38,15.13,5.399,585
2024-05-28T00:00:00.000Z,6.82,69.53,20.6,13.6,27.14,9.041,589
2024-05-29T00:00:00.000Z,13.73,67.43,29.25,25.75,34.45,8.341,587
2024-05-30T00:00:00.000Z,12.73,64.93,26.8,22.32,31.27,7.468,585
2024-05-31T00:00:00.000Z,17.95,114.72,36.33,29.33,44.45,11.744,587
2024-06-01T00:00:00.000Z,2.33,121.1,17.11,12.1,21.9,9.421,554
2024-06-02T00:00:00.000Z,2.85,38.4,11.25,8.4,16.7,6.863,587
2024-06-03T00:00:00.000Z,6.85,166.1,15.25,12.54,20.23,11.035,588
2024-06-04T00:00:00.000Z,7.35,135.75,17.01,14.43,20.23,7.599,586
2024-06-05T00:00:00.000Z,8.68,80.28,18.95,16.01,22.69,7.845,589
2024-06-06T00:00:00.000Z,8.02,55.38,20.02,16.52,24.15,6.972,583
2024-06-07T00:00:00.000Z,5.09,92.45,15.37,11.55,21.6,8.256,582
2024-06-08T00:00:00.000Z,7.13,56.58,16.27,13.34,20.7,6.142,588
2024-06-09T00:00:00.000Z,5.05,212.57,14.73,12.15,19.38,10.164,586
2024-06-10T00:00:00.000Z,6.72,44.78,17.75,14.18,21.88,5.906,582
2024-06-11T00:00:00.000Z,5.35,38.4,15.77,13.1,19,5.249,575
2024-06-12T00:00:00.000Z,5.53,49.88,14.47,11.85,17.95,6.31,586
2024-06-13T00:00:00.000Z,5.18,58.97,19.07,13.32,26.38,8.932,587
2024-06-14T00:00:00.000Z,7.18,57.78,22.65,17.1,28.3,8.34,586
2024-06-15T00:00:00.000Z,11.88,50.53,21.01,16.87,25.96,7.045,516
2024-06-16T00:00:00.000Z,10.18,442.23,20,16.97,24.77,19.459,588
2024-06-17T00:00:00.000Z,10.18,60.38,25.06,20.35,30.48,8.632,586
2024-06-18T00:00:00.000Z,7.68,88.07,26.36,20.95,33.38,9.852,588
2024-06-19T00:00:00.000Z,8.57,94.22,19.8,16.45,25.21,9.658,584
2024-06-20T00:00:00.000Z,5.68,210.05,18.18,13.01,23.4,16.123,584
2024-06-21T00:00:00.000Z,5.3,76.47,13.43,10.43,17.7,7.562,582
2024-06-22T00:00:00.000Z,2.9,122.3,13.57,9.4,18.67,9.097,582
2024-06-23T00:00:00.000Z,4.5,29.75,13.75,10.23,17.75,4.873,586
2024-06-24T00:00:00.000Z,6.7,105.1,15.54,12.32,20.52,7.952,582
2024-06-25T00:00:00.000Z,8.02,52.58,18.73,15.68,22.47,5.665,588
2024-06-26T00:00:00.000Z,10.77,33.85,18.75,16.77,21.35,3.543,107
